864794,46
849333,9
305198,22
956306,10
549761,14
885515,22
194689,7
151702,26
519529,13
128471,39
853418,8
162966,59
178728,33
675297,26
922472,37
868892,22
777629,15
328737,9
251292,3
874038,13
340618,15
513813,8
336338,15
882533,59
670803,1
950233,14
343277,31
552087,19
986625,19
15897,25
481188,55
65209,39
648952,48
197467,49
952891,40
804753,11
440688,28
298068,16
588963,3
743080,9
849805,25
178391,50
780589,5
86700,26
682499,14
782045,32
58476,24
527711,10
506711,59
836711,42
47043,41
981882,7
883801,27
174871,36
743458,15
49349,33
305902,36
603489,2
333279,4
337249,23
866335,57
683572,17
228229,8
373849,12
382430,25
279609,39
920011,33
17941,4
852484,36
944081,23
862861,36
957117,33
922751,47
241322,8
574798,23
550021,18
993632,9
216666,11
72661,35
655800,46
437132,40
666584,48
448302,25
982542,15
361184,21
123075,51
437541,9
678812,14
517003,48
821219,37
40845,28
481410,3
797168,60
709200,19
889071,24
895231,44
854851,25
873636,45
174271,41
263237,43
288081,12
226674,1
742358,35
143827,59
911523,34
604900,13
41260,45
300887,49
689516,15
927315,33
660208,13
650851,5
449198,35
876971,43
361951,14
673018,43
465371,40
71800,6
250566,9
552670,40
927523,33
960343,31
89146,26
331704,21
774380,27
424381,55
449896,5
406724,5
846777,13
255036,17
375371,33
237394,29
394499,5
993319,59
485096,16
927235,5
483314,52
907286,27
249503,51
583980,3
999089,42
10412,57
413560,38
711729,53
349453,42
236929,32
299556,6
460685,6
29498,56
125141,34
590623,11
939578,20
511114,5
143062,15
221587,30
151351,38
748188,51
35153,28
359611,58
496336,27
273165,60
34945,56
356372,12
311711,10
29548,14
953144,13
329944,37
51417,43
947824,41
72656,21
600938,6
591774,44
305102,29
124108,3
285475,18
437834,23
713525,46
482463,48
124670,8
649390,37
388794,6
270431,20
351767,44
22056,46
722084,54
20402,13
596133,24
466816,27
167059,10
483031,26
342673,32
886873,1
425212,28
60911,21
29553,6
387564,24
575751,33
896069,21
858148,47
387325,32
527506,35
482209,34
757319,60
717679,54
65946,23
972478,31
390068,55
683612,36
816891,19
9373,13
900214,14
228025,59
544757,41
519918,51
51025,38
277156,47
992584,58
625083,27
469880,6
70931,55
698971,37
879380,40
822264,46
808102,58
602982,2
249882,12
671223,34
719045,23
395233,15
22101,46
697912,58
548653,38
848636,60
304589,25
680978,28
539602,45
593888,11
54011,30
668867,25
964101,49
242229,12
350911,10
763777,17
269891,60
296463,30
285210,24
284295,59
482135,58
531658,36
44461,8
441149,60
74506,10
74271,16
184449,28
357283,47
78498,6
489088,33
201001,46
82924,18
993038,13
872640,20
809409,13
502141,3
956092,44
567001,39
830086,19
892993,53
643627,13
531499,19
756025,42
249208,23
339519,10
976616,32
683947,31
734299,43
903071,2
992457,58
662972,17
13103,53
754114,22
521308,59
410415,9
489601,4
330197,24
878132,54
18902,4
66833,57
499093,58
382735,31
201184,23
873548,23
914906,54
966945,6
587239,28
536178,34
32569,43
811999,45
746135,1
94487,20
653411,6
827861,22
83453,46
494552,24
363642,37
778179,30
517740,41
379243,15
123466,46
61408,21
184190,15
708790,18
920163,1
758065,34
929370,33
115720,43
313227,40
383366,43
355064,5
729479,38
612041,40
417229,7
377600,51
906024,42
92701,7
482285,31
625415,55
999876,12
590692,4
576048,13
260417,57
209319,7
936241,48
41986,22
616530,25
926701,10
2887,11
211755,42
229551,56
901384,15
461714,48
566275,14
339662,36
28456,5
108360,30
668370,45
914864,38
416527,28
207077,53
884569,15
56757,3
756962,20
848226,55
732451,24
237087,55
458653,42
837052,43
71633,44
751228,26
937636,12
50337,48
432861,49
194063,17
753422,8
201164,12
382097,54
637150,45
578557,31
240089,60
270118,15
996056,8
359672,28
483242,16
272893,33
229680,4
225713,28
852978,56
542565,47
388474,55
527465,49
805237,39
303302,54
409529,32
711000,33
640431,13
844547,5
790754,36
61005,23
397385,17
311695,26
82227,2
323438,28
426323,39
540854,1
16057,47
82524,40
172036,38
730920,48
156131,15
115171,43
820865,7
214603,8
906131,47
494373,46
911557,34
439097,2
904240,15
936260,32
571083,27
740911,2
241073,36
277675,46
110131,10
284053,27
288648,48
232929,7
452166,54
668427,46
779276,41
44039,31
891831,9
332667,24
785408,54
496915,2
805957,49
386763,18
701206,3
710547,29
554309,42
602261,41
268535,27
62120,47
587884,26
568827,46
895524,36
26700,12
373396,19
889363,54
69753,47
441198,45
950866,47
169328,44
549227,6
250809,56
47304,20
342,49
371896,27
215709,13
927411,1
363838,30
60450,12
130865,26
343083,59
987884,45
891571,20
534548,24
39214,18
463740,19
60173,52
782305,14
316599,30
819356,9
154993,9
614304,21
554426,9
227813,6
539214,56
779088,15
966581,32
581908,9
759141,21
303927,29
727747,39
569788,57
435995,19
322026,2
912331,21
382549,54
759026,20
501799,42
791810,45
289149,13
348270,40
982649,32
793257,33
782435,43
61156,4
116534,50
398907,53
655778,12
295696,60
728652,47
639222,37
562672,4
513932,57
501783,29
489537,11
922289,19
692632,49
175182,12
893936,18
765871,26
234032,19
107564,19
162053,55
718670,28
184797,41
23735,13
550456,44
824912,49
423534,37
904649,51
968706,40
485871,32
360279,58
744407,49
950904,26
995334,14
255835,14
315423,58
295251,9
151544,58
386075,8
620459,16
513912,24
271907,26
788061,12
253013,30
479430,1
864562,18
554248,43
166214,5
405097,11
435362,36
612943,16
646469,34
338033,40
901830,12
648779,32
325070,5
249462,57
72937,53
160388,28
218419,33
706750,45
460456,26
166767,8
247472,36
589817,48
229448,10
435912,36
119217,16
904082,42
368992,36
440762,15
577765,51
79296,34
996607,22
939805,46
689640,13
874855,25
764634,13
272291,4
823948,60
458282,12
325280,40
522019,2
12915,38
104064,59
88105,60
289971,27
434352,1
730512,57
39495,7
840881,12
800480,8
910270,19
709356,44
579890,37
238083,31
506133,12
641610,60
411218,29
363234,16
377825,6
547919,48
201805,46
25733,54
910216,31
906760,49
487275,53
889705,33
156907,35
559503,7
20048,5
811985,48
975955,18
237765,54
171733,11
115651,33
829820,28
859656,35
354781,3
755565,51
108970,18
507320,9
413134,16
457510,53
856848,1
227314,15
744393,7
101741,2
619306,42
925217,32
2228,21
149237,42
30061,46
964058,48
898629,27
352428,48
895158,18
955746,39
564976,32
602164,11
165465,53
143259,51
946988,58
855977,53
398363,36
102336,9
578136,3
770758,35
275099,26
302615,42
742501,33
747614,54
687620,7
250803,18
10038,23
973553,30
450191,52
374808,14
423481,38
780974,15
539696,28
607611,46
790193,8
309282,46
242874,49
713844,58
535847,15
59679,22
701948,54
997336,35
664853,60
292183,16
724975,33
272101,25
307564,48
493423,33
750244,53
535756,19
230752,45
447399,47
224608,56
86540,59
535318,54
131276,58
663598,34
352609,19
984679,37
889729,8
511456,9
832426,59
94026,42
813591,17
728305,38
156665,20
514528,32
296978,35
421792,26
566120,31
789917,46
40176,16
149128,22
165657,8
637875,4
687564,30
717579,36
805864,51
90368,43
606751,4
903442,58
747174,31
262569,22
40213,28
356026,34
856091,30
790774,36
798769,5
409679,58
6743,11
312169,42
204993,19
438312,45
649342,54
404927,59
317128,8
54501,38
911966,14
253659,40
859695,44
360246,29
582688,2
503536,18
255098,40
76003,8
987090,3
935681,9
877666,43
366063,29
135441,60
233894,43
124900,28
689862,5
489587,37
195147,13
481822,23
10753,51
434052,57
874096,29
9229,60
721144,1
548402,11
305752,4
477792,7
16449,27
845626,4
187918,3
942704,46
264478,4
736329,21
942131,10
135693,24
758086,20
414256,45
86090,59
477464,43
408928,2
316355,55
407883,51
707191,11
654997,23
565428,10
276101,57
392098,57
486068,16
635622,60
539889,23
517254,4
644774,21
643172,17
989232,30
427768,31
443892,5
48156,28
881175,6
606093,28
107020,19
33174,49
774765,4
622623,8
187610,14
700164,29
592387,55
681882,34
122409,54
290230,28
738635,32
247455,39
625853,24
210124,20
601171,4
526879,8
366342,25
50350,3
695216,21
902761,13
904111,57
980839,12
370895,2
234232,52
819876,28
150393,39
930421,59
778259,37
511929,19
59587,21
964913,36
137026,37
582056,59
67044,56
664804,46
994718,35
513377,52
61992,3
717654,36
864343,58
487427,32
127214,14
823247,23
495382,49
65061,15
957462,43
49484,2
663166,42
249363,9
100943,7
614471,58
368219,27
593710,6
106521,55
287804,59
56145,37
805707,12
426148,31
254953,6
107795,1
266524,57
681068,27
602752,45
659253,31
644256,57
152327,31
82646,18
104066,24
674994,39
529580,17
595214,23
730363,43
843886,28
446314,46
741645,24
419916,24
650453,1
171780,40
173959,38
957946,33
217206,48
64481,12
689395,51
471555,37
164615,2
874787,56
518827,22
431277,32
582369,53
775525,21
696233,59
980130,54
508895,56
992046,37
390895,14
507198,35
670711,27
308245,28
734687,21
57654,60
194203,32
987672,59
506947,37
795137,21
408588,56
851492,50
419289,17
713431,60
988998,41
861834,49
729186,18
279570,49
413722,31
71850,3
586456,55
570177,58
901418,60
626678,27
172433,4
473693,54
331010,17
961580,24
592391,13
922616,27
772962,17
584869,40
940959,40
936034,34
999684,9
701048,26
957697,27
693113,6
800544,48
860819,56
427451,54
214976,57
667174,60
316145,56
539991,16
786831,29
263832,39
34506,26
467114,23
224763,11
930462,13
580919,5
101068,34
924541,31
497644,39
84422,42
533075,36
732192,48
741527,53
843185,11
260261,35
582571,56
595905,55
319827,50
769715,4
957216,12
663666,50
552262,42
221451,53
918243,25
760254,3
364394,55
275322,39
505027,5
193150,36
113809,50
272328,50
800970,8
763615,55
453194,38
537959,22
513445,54
699620,14
536363,57
572944,16
438554,9
38777,35
971958,11
114692,13
418194,8
821305,48
116365,6
536393,15
736299,42
751124,48
589044,19
381367,8
344618,54
395947,8
260696,20
960361,5
571642,47
856535,40
719997,59
169422,14
947523,45
427161,45
151847,54
950800,22
604266,53
278110,50
964905,1
697041,27
235703,36
987787,38
416704,27
468781,17
369444,57
127428,32
588266,3
691957,56
50485,43
441582,50
882260,25
61675,6
986401,24
378495,50
792747,8
213341,29
95221,22
207302,51
332109,5
434300,59
485047,19
25776,50
95527,20
907984,2
539986,12
918300,4
555716,50
79921,18
977715,38
100966,60
534555,34
4409,34
890721,41
227250,15
372972,10
511031,35
58957,38
10998,25
216455,60
75661,19
436737,32
993746,27
653424,56
896542,8
893042,28
425356,12
74018,12
237596,37
261669,3
493297,16
505806,30
161836,13
115388,31
844956,21
742854,10
777579,23
736921,42
11743,16
121816,14
804097,39
844674,48
445020,58
255073,39
108883,6
169683,50
373194,44
867466,56
317502,52
686707,20
169657,48
982566,35
133226,14
440548,6
18206,60
705671,33
672285,46
169333,38
578445,47
367286,5
732034,1
186883,54
801943,44
86499,27
999142,39
699369,22
748460,41
390041,56
592578,10
527606,35
376453,26
371454,52
660026,50
34213,26
46605,27
710889,10
687969,17
222147,22
48284,31
420110,54
678698,14
452167,45
280666,60
942142,39
621077,47
257450,50
238368,52
558287,60
898412,31
66508,59
390072,57
126941,3
753410,55
766673,55
722375,49
44040,51
489483,8
351394,37
287716,6
350475,11
465898,32
91162,19
446951,47
363560,13
835340,42
531538,53
100320,13
121283,50
728195,40
83126,19
590844,18
391414,19
568451,59
562073,53
690002,23
420305,13
628109,17
358738,20
360432,46
212190,55
434320,58
406916,11
160546,25
809821,30
534438,28
32870,36
466315,20
643638,5
227307,37
529042,40
296913,8
305086,34
860914,53
576053,34
632040,57
577062,51
819894,33
132432,20
870057,11
974841,14
478327,7
322179,19
428735,55
278620,14
922608,15
406896,60
386914,17
962659,55
73058,17
604766,58
582911,16
844654,25
953744,53
662485,40
378576,36
292535,51
163938,41
148318,5
224406,21
330918,15
761242,43
583173,1
498922,38
911347,54
112880,2
430451,18
644534,32
3111,57
483298,17
416348,31
303384,13
79874,52
613362,45
273432,29
720525,46
268334,6
725172,18
626400,28
37180,59
760823,10
314071,21
888107,11
792770,47
731205,15
339886,60
474287,11
49350,12
290359,7
331133,50
892965,16
64082,25
969964,5
373780,32
498336,46
308220,10
457057,14
494640,14
689934,2
996802,14
233068,26
589833,1
285012,20
664341,29
944047,4
419777,22
346168,33
396959,29
875914,2
569096,51
622008,48
724578,59
527030,38
555624,7
446006,13
357714,8
66618,38
933458,6
625052,44
454266,1
353897,35
313193,13
887058,52
545732,50
155497,22
540647,50
583784,49
381617,28
19413,12
593089,42
545180,38
793475,37
999316,45
792699,27
164943,27
936003,5
977271,12
157362,55
934508,57
120748,51
79734,26
599668,12
678571,3
391743,3
211261,47
954362,57
876329,3
539107,42
967757,32
640165,56
532174,10
517004,45
176959,28
705731,52
121326,49
829167,22
547841,58
961092,1
309075,19
868032,39
777065,18
779483,28
997855,19
981547,51
339451,57
290330,12
134455,45
235382,40
868297,51
753241,43
991289,36
442398,33
769760,3
952240,4
772851,59
921427,49
568112,25
642963,30
750446,47
722161,19
993678,15
127497,28
472427,29
626759,58
46337,34
205671,32
189378,6
78239,31
627718,47
618944,3
245544,47
55039,37
941492,16
726875,45
859346,13
150828,47
220103,9
445305,34
69175,3
577304,34
441476,3
373729,22
793833,16
17296,11
51595,43
594025,31
68474,25
557231,42
924662,9
254463,5
755099,38
180265,20
996108,43
880908,47
828597,18
839568,6
631777,37
125251,15
522336,19
90381,30
360464,6
512261,49
630704,10
824885,32
652747,25
319270,1
580476,54
359194,20
200765,44
516998,17
520311,23
320920,57
812696,34
494038,36
549456,42
160028,5
868728,43
25801,59
21240,50
253101,44
628039,59
745374,38
226634,4
592582,60
108548,56
18682,5
887056,43
984225,26
661534,14
971956,8
643722,9
967501,8
750180,7
594618,13
62964,13
96649,39
514901,59
87667,58
375725,16
304339,32
265625,15
878571,10
472028,28
409099,50
205603,58
525172,53
414748,10
379833,1
919134,21
469773,11
101504,31
882833,33
213062,20
690891,29
220411,34
480820,18
747278,40
894345,17
993681,44
406276,2
658013,29
47801,11
106682,52
767001,9
979873,23
589595,11
420470,39
766866,45
119951,26
867426,1
909893,44
185984,60
549409,2
733174,14
308537,22
908888,37
257395,34
928041,26
717970,42
511628,37
658616,33
734128,30
616430,37
594364,50
693603,43
288293,53
895317,8
85689,46
282409,45
25558,46
183691,7
70021,8
68816,25
73284,29
55179,59
613879,8
293940,18
402587,43
939565,55
161074,24
379206,22
540840,24
798399,11
796232,3
227127,49
84464,45
294352,40
360212,45
166944,45
454572,44
133196,4
405700,53
910262,17
894845,51
208749,59
770366,28
1324,40
487287,50
741268,30
102926,60
465186,1
750617,11
180248,27
313428,8
53469,5
947283,11
948029,1
703755,1
974656,52
190907,50
709787,51
201591,33
951609,18
667385,30
418830,36
64426,36
125890,5
575534,52
786479,26
965541,10
250481,16
633720,23
101373,3
767907,42
586365,43
559678,25
121079,52
430499,51
869018,29
287355,29
202225,6
669798,2
983445,21
166111,29
624114,24
360102,21
798403,49
944292,48
738249,41
712318,5
867818,59
369021,45
490876,13
337128,29
537647,20
565905,2
840351,38
675716,57
112635,24
246444,44
298121,34
360159,31
718894,25
322591,33
415915,43
576996,29
878429,11
166015,15
604601,53
697297,11
942001,12
534355,53
690638,37
540348,56
100074,37
412118,26
290204,7
544127,59
454416,8
182992,18
21151,12
283258,48
356420,28
585543,24
632216,35
649186,59
823058,32
40151,33
373585,45
541196,19
274741,30
380586,60
121661,15
581543,1
684144,38
942011,36
167727,56
662707,39
649523,47
404348,3
482243,46
764617,47
553811,1
352998,35
893413,43
58064,47
866905,38
311215,12
344875,13
447852,35
171558,28
647834,40
498597,12
863349,6
454664,18
450964,39
118077,39
677739,34
58563,15
956269,51
799714,47
629670,18
667029,16
653441,40
793120,18
301682,26
343304,30
910481,30
4204,30
576020,38
322897,43
201949,29
666258,23
543102,5
317120,18
346081,56
390740,58
868962,45
221908,56
985814,27
442931,24
555196,60
282635,6
83802,5
893943,44
50701,15
685821,3
193583,37
568347,53
987931,33
70759,18
352490,5
21784,32
123275,59
537569,11
113042,42
624684,50
845655,14
638520,20
350443,29
805348,60
549361,29
353309,13
111045,35
132224,27
26785,30
778030,46
814817,59
265506,55
804647,36
135034,60
825240,3
833860,55
713066,40
272631,19
868556,28
49423,9
277426,39
409286,56
648167,24
798120,20
68565,26
695526,24
723465,48
383785,33
107173,31
576595,38
461268,11
370394,52
283827,35
731756,17
216740,51
85209,5
981165,37
147265,44
319709,14
579685,54
224292,49
308364,25
575201,34
138072,43
501010,45
979214,38
969617,51
499385,30
499873,28
314492,54
678877,12
326022,2
483203,10
534010,15
767772,22
940916,4
955233,5
988516,7
34105,6
768473,9
835103,51
344732,5
246048,16
536715,57
910886,46
233101,3
809178,2
831464,35
897082,7
604469,14
317712,23
799278,34
527701,54
782297,8
726668,36
808868,55
861125,57
165963,22
317347,56
432484,50
929623,9
215069,45
218096,16
985661,24
709571,1
252223,29
136832,5
786101,21
890059,59
536712,42
279023,13
175982,8
21118,22
333486,29
561256,51
415094,46
542770,48
832285,38
17970,42
559680,57
357653,51
878472,20
483763,10
406761,25
443354,8
592332,30
136415,53
521551,54
13075,28
451177,27
371485,33
28089,11
408337,48
967178,45
30864,35
155090,45
686747,32
510270,31
382788,53
136291,13
796290,1
787465,14
826310,31
614398,39
575315,56
488898,15
864267,54
107297,17
176348,12
495509,35
774432,41
58283,53
67486,7
511163,22
470877,44
367877,18
726969,37
646437,57
83385,58
512125,29
476710,53
738639,23
361889,54
772302,1
100571,38
744083,30
828114,43
980180,5
475678,58
306573,9
274967,59
995863,20
224952,23
836105,51
141526,46
339743,21
983960,29
914381,26
42915,57
63592,60
819424,55
798159,7
677166,36
992656,41
851741,25
962188,33
853766,19
629144,56
859966,54
728944,2
152576,33
489266,19
843582,9
861058,46
346957,4
756527,52
632361,11
116020,8
484073,55
287477,18
478462,55
429749,47
730804,38
661715,46
670385,8
85367,49
167127,49
597668,41
638005,45
856599,2
175677,44
217209,18
872555,52
641361,59
176083,60
381513,60
63587,28
876951,47
361131,36
222793,25
7540,2
676151,3
648034,21
58303,35
746449,24
43215,36
426735,32
391969,39
334114,58
526663,33
778862,50
966310,14
678926,43
978566,58
600882,41
578229,40
120566,19
45673,17
103365,31
388221,22
692704,11
255674,52
494814,24
306208,47
335462,41
287886,34
152539,35
916415,20
404768,4
996794,42
908740,20
493619,7
131631,47
110242,34
521548,29
905105,40
552948,59
102187,4
986116,35
917807,28
564025,20
927083,8
383413,18
689792,44
121824,34
119017,33
892856,56
692216,56
331301,17
816177,38
895256,24
511872,12
860767,50
517327,27
967901,48
456322,35
168826,38
353354,53
398205,12
577239,14
678158,47
204864,49
475179,58
536427,12
954556,7
663030,45
126991,35
96986,54
190551,58
287691,42
185747,12
120962,14
119596,25
387248,3
197802,27
320399,39
389477,28
692646,56
541471,17
439180,28
733407,2
232768,9
433171,16
138468,40
9651,59
194272,15
832302,8
32288,41
442972,59
811940,9
188902,1
786887,49
565416,29
820333,27
261323,56
782643,51
587583,1
90846,41
384895,59
373059,40
926475,53
483462,9
424120,30
243040,37
880942,19
786648,31
322867,39
30586,20
131151,3
975130,53
768905,27
424016,59
94162,11
211549,2
606180,48
316371,9
980686,14
355986,2
366760,6
315001,3
739832,17
435619,21
199011,1
518956,21
430260,57
441629,29
913515,50
473197,6
841441,5
136239,24
659041,28
914820,39
515498,37
243515,30
588101,53
330117,51
833593,8
586790,27
471691,37
575082,47
171168,15
60376,11
544559,53
854360,42
538849,57
178874,30
556400,27
705848,45
823473,18
225911,30
364690,47
509938,57
806501,1
184263,41
70063,56
924941,6
478167,19
469581,28
535979,44
573332,30
694453,4
119975,50
378882,35
664473,38
716196,12
475737,31
106555,47
295397,24
115193,1
452921,39
298570,20
374066,36
506859,22
29112,41
500886,45
876185,45
370449,3
700364,41
618359,25
829217,9
171454,44
780592,53
216128,49
298764,54
217723,30
554175,17
518469,22
500894,11
187960,31
982870,44
866771,45
820069,53
220705,27
445148,16
404195,34
775462,37
686594,45
50854,19
529158,60
728112,33
159092,2
404658,55
767674,18
341016,52
319285,45
946388,49
232456,25
239533,30
929257,55
773505,2
97689,57
123760,36
942037,43
818890,19
67509,25
685111,4
736753,31
579693,9
945846,31
772759,5
995139,3
283541,42
741578,36
963246,16
743319,5
952610,58
662395,56
542649,51
633901,4
317863,47
841261,36
293606,16
988654,59
113579,19
268053,5
778342,52
861732,48
85937,26
727593,37
260613,8
738468,47
447625,13
356830,3
275031,20
450766,2
801282,24
318213,49
15919,23
851418,28
209174,60
991119,41
751398,18
697063,60
768929,18
531862,37
564657,36
563064,52
508404,28
62810,59
886545,51
515376,33
848685,37
154066,28
420795,57
827025,21
712212,17
935516,18
154475,17
81125,7
968464,33
881676,37
457635,8
573551,39
421770,4
302316,40
562111,46
504018,46
502478,23
377680,28
998659,47
449405,42
989911,38
472210,26
506975,24
312255,10
125162,53
866267,46
990053,21
948330,8
50898,36
282416,4
713546,38
47295,14
310287,29
940886,49
576605,11
408064,52
828622,36
196200,49
207252,27
951000,16
770516,42
632101,60
75327,13
789241,7
406864,8
935710,27
647299,6
295186,50
930029,2
65725,31
586352,22
327631,9
910875,49
156228,28
127459,7
387100,45
458792,41
717189,23
291889,54
334533,11
638190,2
710794,50
453913,33
175149,10
650098,7
9891,15
33440,4
248680,15
263004,43
612703,60
306111,24
271036,28
85434,13
317981,26
432639,42
951128,33
381998,31
83956,39
677000,45
290595,21
171768,58
765126,37
536788,22
216673,59
965599,33
640925,47
183064,31
39178,34
568155,4
951619,35
583981,18
866103,16
668743,13
634396,52
978730,1
753755,26
289397,32
636277,49
715510,14
129910,25
769477,11
543453,31
324831,19
663216,28
145713,2
121603,30
959288,43
133488,50
441469,34
470589,29
386064,49
733473,10
325745,10
643565,4
91002,22
715727,34
875961,42
665144,26
16569,7
133179,53
86699,42
290590,58
869438,50
916906,38
402911,52
106338,11
846779,2
986126,47
750986,3
266367,19
907643,44
295011,56
574435,18
24258,30
718012,11
356022,21
417011,26
810075,18
970162,35
519057,9
694167,47
955156,9
578665,54
176758,36
138452,52
997404,42
848150,41
97263,46
168056,6
497650,34
784231,20
99382,58
836081,26
446665,46
821801,51
969575,59
724398,22
945668,39
68558,2
943073,19
424283,43
276637,30
653897,32
883032,51
746485,59
441360,1
374052,49
240140,10
261628,18
357081,19
618383,52
137577,32
422317,23
273783,49
454893,24
619436,60
235549,48
680509,26
314735,11
119225,46
772163,7
981661,12
230746,43
262923,53
119615,38
348939,49
422698,4
240056,8
398526,33
955190,38
841424,58
31766,37
147899,4
494435,1
263589,27
218637,13
394917,49
19142,59
916505,15
243455,38
707778,16
915706,58
719191,8
166934,29
700967,16
648085,28
140027,53
533685,43
675539,17
471880,16
319139,55
816606,40
183812,26
672534,27
790310,38
816383,22
525008,6
994799,40
90435,34
718032,41
581181,14
609996,35
446572,16
750711,54
873304,10
682097,20
77719,56
959314,20
370476,31
15709,38
699380,23
83280,47
716069,42
405469,39
853387,11
134361,23
610727,50
495852,33
445380,52
400647,36
351476,9
793964,31
456302,14
771535,24
626071,25
285411,56
162597,8
919451,50
907346,58
261909,59
570073,43
116412,51
105493,23
988643,28
894639,8
348081,29
119599,29
188855,9
79833,54
59578,41
69582,56
280647,3
64325,51
611610,53
769483,58
374991,53
159211,51
179473,10
917726,25
928208,49
487517,21
886788,54
59802,37
693637,16
816727,9
326732,60
443408,22
818149,27
273214,20
55715,30
261420,52
544672,57
574462,43
464839,20
516331,16
174395,4
248965,27
813107,55
712542,54
863385,56
934042,37
636433,20
187978,28
259174,35
589186,41
977675,52
972310,50
601183,57
279055,5
288746,19
549787,41
565764,58
545253,24
565719,32
18230,48
498277,12
176122,14
705881,59
954531,51
636900,37
954473,6
672111,20
277941,8
218131,60
517286,53
284425,42
11910,17
607167,6
52373,49
